epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
79,0.719,0.7649,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
80,0.7146,0.8599,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
81,0.7195,0.7113,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
82,0.7185,0.738,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
83,0.7212,0.7296,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
84,0.72,0.6936,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
85,0.7212,0.7198,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
86,0.7143,0.7308,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
87,0.721,0.7343,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
88,0.7179,0.8234,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
89,0.7152,0.7224,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
90,0.7246,0.7316,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
91,0.7197,0.6939,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
92,0.7136,0.8393,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
93,0.7181,0.7667,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
94,0.7148,0.6956,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
95,0.7226,0.7476,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
96,0.7198,0.8288,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
97,0.719,0.7393,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
98,0.7129,0.7014,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
99,0.7193,0.836,0.49370490875654266,0.3305,SmallMLP-Tanh-RMSprop-0.1-0
100,0.722,0.6946,0.5062950912434574,0.3361,SmallMLP-Tanh-RMSprop-0.1-0
1,0.6998,0.6936,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
2,0.6958,0.6983,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
3,0.6953,0.7014,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
4,0.6966,0.7053,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
5,0.6969,0.6975,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
6,0.6952,0.6944,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
7,0.6966,0.8593,0.4958268496251238,0.3354,SmallMLP-Tanh-Adam-0.1-0
8,0.7096,0.7794,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
9,0.7057,0.724,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
10,0.7032,0.6969,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
11,0.7055,0.7678,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
12,0.7238,0.6992,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
13,0.7108,0.6941,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
14,0.7004,0.6952,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
15,0.7036,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
16,0.6969,0.6971,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
17,0.6985,0.7224,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
18,0.6992,0.6934,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
19,0.6969,0.6932,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
20,0.7003,0.7061,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
21,0.7061,0.723,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
22,0.7019,0.6977,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
23,0.6995,0.6945,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
24,0.7021,0.7078,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
25,0.6994,0.6954,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
26,0.7076,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
27,0.7063,0.6938,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
28,0.7042,0.7055,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
29,0.704,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
30,0.7007,0.6982,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
31,0.7013,0.7058,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
32,0.7075,0.7121,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
33,0.7049,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
34,0.6992,0.7126,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
35,0.7023,0.7021,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
36,0.7047,0.7127,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
37,0.7126,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
38,0.7009,0.6988,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
39,0.7021,0.7008,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
40,0.7025,0.6988,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
41,0.7036,0.6999,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
42,0.7021,0.7006,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
43,0.6995,0.7122,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
44,0.7011,0.6942,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
45,0.7003,0.7055,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
46,0.7054,0.7119,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
47,0.7055,0.6942,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
48,0.7017,0.6951,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
49,0.7006,0.7198,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
50,0.7053,0.7007,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
51,0.7002,0.7879,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
52,0.7017,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
53,0.7037,0.7019,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
54,0.7015,0.6961,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
55,0.7004,0.6952,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
56,0.7043,0.7006,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
57,0.7008,0.7131,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
58,0.7017,0.697,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
59,0.6981,0.6934,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
60,0.7111,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
61,0.7026,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
62,0.7011,0.6961,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
63,0.7093,0.6934,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
64,0.7068,0.7058,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
65,0.705,0.6933,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
66,0.7085,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
67,0.7103,0.6945,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
68,0.6986,0.6964,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
69,0.703,0.7025,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
70,0.7038,0.6959,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
71,0.7022,0.7003,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
72,0.7012,0.7062,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
73,0.6975,0.7306,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
74,0.6991,0.6943,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
75,0.7046,0.6992,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
76,0.6991,0.6941,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
77,0.6994,0.6993,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
78,0.7046,0.7113,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
79,0.6987,0.728,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
80,0.7003,0.7046,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
81,0.7124,0.7392,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
82,0.7026,0.6933,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
83,0.708,0.7017,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
84,0.7039,0.6991,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
85,0.7022,0.7333,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
86,0.7008,0.7098,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
87,0.7051,0.7047,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
88,0.7035,0.7182,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
89,0.7016,0.6951,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
90,0.6995,0.7058,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
91,0.6991,0.6998,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
92,0.7009,0.6934,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
93,0.6987,0.6935,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
94,0.7006,0.694,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
95,0.6981,0.6936,0.49370490875654266,0.3305,SmallMLP-Tanh-Adam-0.1-0
96,0.7045,0.6932,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
97,0.6976,0.7029,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
98,0.6992,0.6942,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
99,0.7025,0.6931,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
100,0.7074,0.6999,0.5062950912434574,0.3361,SmallMLP-Tanh-Adam-0.1-0
