epoch,epoch_training_loss,epoch_validation_loss,validation_accuracy,validation_f1,model-activation-optimizer-lr-wd
69,0.6401,0.639,0.7016551138774932,0.7016,SmallMLP-Tanh-Adagrad-0.001-0
70,0.6383,0.6373,0.7033526665723582,0.7033,SmallMLP-Tanh-Adagrad-0.001-0
71,0.6368,0.6357,0.7037770547460744,0.7038,SmallMLP-Tanh-Adagrad-0.001-0
72,0.6352,0.6341,0.7046258310935068,0.7046,SmallMLP-Tanh-Adagrad-0.001-0
73,0.6335,0.6325,0.7050502192672231,0.705,SmallMLP-Tanh-Adagrad-0.001-0
74,0.6321,0.631,0.7064648465129438,0.7065,SmallMLP-Tanh-Adagrad-0.001-0
75,0.6306,0.6294,0.7061819210637997,0.7062,SmallMLP-Tanh-Adagrad-0.001-0
76,0.6289,0.6279,0.7054746074409393,0.7055,SmallMLP-Tanh-Adagrad-0.001-0
77,0.6274,0.6264,0.7061819210637997,0.7062,SmallMLP-Tanh-Adagrad-0.001-0
78,0.626,0.6249,0.7054746074409393,0.7054,SmallMLP-Tanh-Adagrad-0.001-0
79,0.6244,0.6234,0.7057575328900835,0.7057,SmallMLP-Tanh-Adagrad-0.001-0
80,0.623,0.6219,0.7057575328900835,0.7057,SmallMLP-Tanh-Adagrad-0.001-0
81,0.6216,0.6205,0.7068892346866601,0.7068,SmallMLP-Tanh-Adagrad-0.001-0
82,0.6203,0.619,0.7083038619323808,0.7082,SmallMLP-Tanh-Adagrad-0.001-0
83,0.6192,0.6176,0.7085867873815249,0.7085,SmallMLP-Tanh-Adagrad-0.001-0
84,0.6177,0.6163,0.7081623992078088,0.708,SmallMLP-Tanh-Adagrad-0.001-0
85,0.6161,0.6149,0.7091526382798132,0.709,SmallMLP-Tanh-Adagrad-0.001-0
86,0.6151,0.6136,0.7097184891781015,0.7095,SmallMLP-Tanh-Adagrad-0.001-0
87,0.6137,0.6123,0.7107087282501061,0.7105,SmallMLP-Tanh-Adagrad-0.001-0
88,0.6126,0.611,0.7111331164238224,0.7109,SmallMLP-Tanh-Adagrad-0.001-0
89,0.611,0.6097,0.7114160418729665,0.7111,SmallMLP-Tanh-Adagrad-0.001-0
90,0.6098,0.6085,0.7114160418729665,0.7111,SmallMLP-Tanh-Adagrad-0.001-0
91,0.6087,0.6073,0.7119818927712548,0.7117,SmallMLP-Tanh-Adagrad-0.001-0
92,0.6073,0.6061,0.712406280944971,0.7121,SmallMLP-Tanh-Adagrad-0.001-0
93,0.6059,0.6049,0.7128306691186872,0.7125,SmallMLP-Tanh-Adagrad-0.001-0
94,0.6051,0.6037,0.7128306691186872,0.7125,SmallMLP-Tanh-Adagrad-0.001-0
95,0.6041,0.6026,0.7132550572924035,0.7129,SmallMLP-Tanh-Adagrad-0.001-0
96,0.6033,0.6015,0.7135379827415476,0.7131,SmallMLP-Tanh-Adagrad-0.001-0
97,0.6019,0.6004,0.7138209081906918,0.7134,SmallMLP-Tanh-Adagrad-0.001-0
98,0.6008,0.5994,0.714245296364408,0.7138,SmallMLP-Tanh-Adagrad-0.001-0
99,0.5996,0.5983,0.7148111472626962,0.7143,SmallMLP-Tanh-Adagrad-0.001-0
100,0.5987,0.5973,0.7146696845381242,0.7142,SmallMLP-Tanh-Adagrad-0.001-0
1,0.7343,0.7286,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
2,0.7331,0.7275,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
3,0.7319,0.7267,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
4,0.7312,0.7261,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
5,0.7302,0.7255,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
6,0.7299,0.725,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
7,0.7295,0.7245,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
8,0.7293,0.7241,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
9,0.7281,0.7237,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
10,0.7281,0.7233,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
11,0.7277,0.723,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
12,0.7276,0.7226,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
13,0.727,0.7223,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
14,0.7265,0.722,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
15,0.7262,0.7217,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
16,0.7255,0.7215,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
17,0.726,0.7212,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
18,0.7254,0.7209,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
19,0.7252,0.7207,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
20,0.7253,0.7204,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
21,0.7247,0.7202,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
22,0.7242,0.72,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
23,0.7237,0.7198,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
24,0.7235,0.7196,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
25,0.7243,0.7194,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
26,0.7238,0.7191,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
27,0.7233,0.719,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
28,0.7231,0.7188,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
29,0.7227,0.7186,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
30,0.7227,0.7184,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
31,0.7224,0.7182,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
32,0.7223,0.718,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
33,0.7221,0.7179,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
34,0.7217,0.7177,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
35,0.722,0.7175,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
36,0.7219,0.7174,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
37,0.7214,0.7172,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
38,0.7214,0.717,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
39,0.7213,0.7169,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
40,0.7207,0.7167,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
41,0.7206,0.7166,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
42,0.7206,0.7164,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
43,0.7205,0.7163,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
44,0.7203,0.7162,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
45,0.7204,0.716,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
46,0.7201,0.7159,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
47,0.7199,0.7158,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
48,0.72,0.7156,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
49,0.7195,0.7155,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
50,0.7196,0.7154,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
51,0.7194,0.7152,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
52,0.7192,0.7151,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
53,0.7187,0.715,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
54,0.719,0.7149,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
55,0.7185,0.7147,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
56,0.7187,0.7146,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
57,0.7188,0.7145,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
58,0.7182,0.7144,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
59,0.7182,0.7143,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
60,0.7185,0.7142,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
61,0.7181,0.7141,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
62,0.7182,0.7139,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
63,0.7178,0.7138,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
64,0.718,0.7137,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
65,0.7178,0.7136,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
66,0.7173,0.7135,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
67,0.7176,0.7134,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
68,0.7173,0.7133,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
69,0.7175,0.7132,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
70,0.7173,0.7131,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
71,0.717,0.713,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
72,0.7167,0.7129,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
73,0.7169,0.7128,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
74,0.7163,0.7127,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
75,0.7166,0.7126,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
76,0.7164,0.7125,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
77,0.716,0.7124,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
78,0.7163,0.7123,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
79,0.716,0.7123,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
80,0.7157,0.7122,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
81,0.7157,0.7121,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
82,0.7157,0.712,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
83,0.7155,0.7119,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
84,0.7155,0.7118,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
85,0.7152,0.7117,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
86,0.7155,0.7116,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
87,0.7153,0.7116,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
88,0.7153,0.7115,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
89,0.7147,0.7114,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
90,0.7147,0.7113,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
91,0.7149,0.7112,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
92,0.7151,0.7111,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
93,0.7145,0.7111,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
94,0.7146,0.711,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
95,0.7144,0.7109,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
96,0.7142,0.7108,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
97,0.7146,0.7108,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
98,0.7144,0.7107,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
99,0.7142,0.7106,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
100,0.7141,0.7105,0.5062950912434574,0.3361,SmallMLP-Tanh-Adagrad-0.0001-0
